#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
BCKDK	ECI1	9606.ENSP00000378405	9606.ENSP00000301729	0	0	0	0	0.146	0.296	0	0.092	0.406
BCKDK	COX5A	9606.ENSP00000378405	9606.ENSP00000317780	0	0	0	0	0.101	0	0	0.405	0.443
BCKDK	PKM	9606.ENSP00000378405	9606.ENSP00000320171	0	0	0	0	0.111	0.069	0	0.467	0.520
BCKDK	DLST	9606.ENSP00000378405	9606.ENSP00000335304	0	0	0	0	0.109	0.204	0.590	0.134	0.715
BCKDK	ETFB	9606.ENSP00000378405	9606.ENSP00000346173	0	0	0	0	0.064	0	0	0.461	0.473
BCKDK	ECHS1	9606.ENSP00000378405	9606.ENSP00000357535	0	0	0	0	0.162	0.296	0	0.234	0.509
BCKDK	HADHA	9606.ENSP00000378405	9606.ENSP00000370023	0	0	0	0	0.126	0.296	0	0.225	0.482
BCKDK	SUCLG1	9606.ENSP00000378405	9606.ENSP00000377446	0	0	0	0	0.099	0	0.540	0	0.567
BCKDK	H6PD	9606.ENSP00000378405	9606.ENSP00000473348	0.103	0	0	0	0.138	0.094	0	0.327	0.466
BCKDK	SUCLG2	9606.ENSP00000378405	9606.ENSP00000419325	0	0	0	0	0.078	0	0.540	0.129	0.598
BCKDK	SUCLA2	9606.ENSP00000378405	9606.ENSP00000494360	0	0	0	0	0.090	0	0.540	0.177	0.625
BCKDK	OGDH	9606.ENSP00000378405	9606.ENSP00000388183	0	0	0	0	0.149	0	0.540	0.145	0.636
BCS1L	COX15	9606.ENSP00000413908	9606.ENSP00000016171	0	0	0	0	0.109	0	0.720	0.788	0.942
BCS1L	UQCRC1	9606.ENSP00000413908	9606.ENSP00000203407	0.042	0	0	0	0.176	0.100	0.540	0.562	0.831
BCS1L	IDH3G	9606.ENSP00000413908	9606.ENSP00000217901	0	0	0	0	0.176	0	0.400	0.089	0.510
BCS1L	TIMM10	9606.ENSP00000413908	9606.ENSP00000257245	0	0	0	0	0.313	0.071	0.500	0.210	0.714
BCS1L	COX5B	9606.ENSP00000413908	9606.ENSP00000258424	0	0	0	0	0.123	0	0.540	0.355	0.717
BCS1L	NDUFAF1	9606.ENSP00000413908	9606.ENSP00000260361	0	0	0	0	0.247	0	0	0.348	0.488
BCS1L	COQ9	9606.ENSP00000413908	9606.ENSP00000262507	0	0	0	0	0.391	0.226	0	0.374	0.679
BCS1L	GATB	9606.ENSP00000413908	9606.ENSP00000263985	0	0	0	0	0.252	0	0	0.301	0.455
BCS1L	SDHA	9606.ENSP00000413908	9606.ENSP00000264932	0	0	0	0	0.111	0.091	0	0.816	0.838
BCS1L	ETHE1	9606.ENSP00000413908	9606.ENSP00000292147	0.042	0	0	0	0.049	0	0	0.486	0.491
BCS1L	COX5A	9606.ENSP00000413908	9606.ENSP00000317780	0	0	0	0	0.137	0.055	0.720	0.322	0.824
BCS1L	NDUFA4	9606.ENSP00000413908	9606.ENSP00000339720	0	0	0	0	0.056	0	0.720	0.287	0.795
BCS1L	CS	9606.ENSP00000413908	9606.ENSP00000342056	0.054	0	0	0	0.062	0.165	0.400	0.320	0.643
BCS1L	SAMM50	9606.ENSP00000413908	9606.ENSP00000345445	0.042	0	0	0	0.329	0	0	0.278	0.495
BCS1L	COX7A2	9606.ENSP00000413908	9606.ENSP00000359098	0	0	0	0	0.068	0	0.540	0.202	0.628
BCS1L	PDHA1	9606.ENSP00000413908	9606.ENSP00000369134	0.058	0	0	0	0.126	0.140	0	0.637	0.708
BCS1L	SLC25A6	9606.ENSP00000413908	9606.ENSP00000370808	0	0	0	0	0.082	0.115	0.500	0.176	0.621
BCS1L	DNAJC19	9606.ENSP00000413908	9606.ENSP00000372005	0	0	0	0	0.105	0	0.500	0.215	0.618
BCS1L	SUCLG1	9606.ENSP00000413908	9606.ENSP00000377446	0	0	0	0	0.135	0	0	0.396	0.455
BCS1L	SOD2	9606.ENSP00000413908	9606.ENSP00000446252	0.057	0	0	0	0.139	0.183	0	0.257	0.442
BCS1L	SUCLA2	9606.ENSP00000413908	9606.ENSP00000494360	0	0	0	0	0.113	0	0	0.405	0.450
BCS1L	COX4I1	9606.ENSP00000413908	9606.ENSP00000457513	0	0	0	0	0.089	0	0.540	0.310	0.685
BDH1	OXCT1	9606.ENSP00000376184	9606.ENSP00000196371	0	0	0	0	0.065	0	0.911	0.823	0.984
BDH1	PYGB	9606.ENSP00000376184	9606.ENSP00000216962	0	0	0	0	0.047	0	0	0.406	0.410
BDH1	BDH2	9606.ENSP00000376184	9606.ENSP00000296424	0	0	0	0	0.073	0	0.900	0.730	0.972
BDH1	HADHB	9606.ENSP00000376184	9606.ENSP00000325136	0	0	0	0	0.088	0	0	0.448	0.475
BDH1	CPT2	9606.ENSP00000376184	9606.ENSP00000360541	0	0	0	0	0.076	0	0	0.431	0.451
BDH1	HMGCL	9606.ENSP00000376184	9606.ENSP00000363614	0	0	0	0	0.054	0	0.911	0.744	0.976
BDH1	HADHA	9606.ENSP00000376184	9606.ENSP00000370023	0	0	0	0	0.075	0	0	0.396	0.418
BDH2	OXCT1	9606.ENSP00000296424	9606.ENSP00000196371	0.053	0	0	0	0.070	0.066	0.914	0.574	0.964
BDH2	FDX1	9606.ENSP00000296424	9606.ENSP00000260270	0	0	0	0	0.107	0.256	0.215	0.177	0.514
BDH2	MECR	9606.ENSP00000296424	9606.ENSP00000263702	0	0	0	0	0.439	0.064	0.172	0.274	0.643
BDH2	OXSM	9606.ENSP00000296424	9606.ENSP00000280701	0.057	0	0	0	0.259	0.168	0.154	0.266	0.573
BDH2	H6PD	9606.ENSP00000296424	9606.ENSP00000473348	0.042	0	0	0	0.185	0.068	0.187	0.166	0.417
BDH2	ECHDC1	9606.ENSP00000296424	9606.ENSP00000436585	0.042	0	0	0	0.096	0.091	0.175	0.240	0.417
BDH2	MT-ND4	9606.ENSP00000296424	9606.ENSP00000354961	0	0	0	0	0.157	0.303	0	0.111	0.432
BDH2	HSD17B4	9606.ENSP00000296424	9606.ENSP00000411960	0.044	0	0	0.632	0.276	0	0.182	0.117	0.433
BDH2	CPT2	9606.ENSP00000296424	9606.ENSP00000360541	0	0	0	0	0.151	0.091	0	0.325	0.434
BDH2	HADHB	9606.ENSP00000296424	9606.ENSP00000325136	0.044	0	0	0	0.119	0.091	0.182	0.263	0.455
BDH2	HADHA	9606.ENSP00000296424	9606.ENSP00000370023	0.042	0	0	0	0.092	0.091	0.195	0.292	0.467
BDH2	ECI1	9606.ENSP00000296424	9606.ENSP00000301729	0.042	0	0	0	0.113	0.091	0.195	0.290	0.479
BDH2	ECHS1	9606.ENSP00000296424	9606.ENSP00000357535	0.042	0	0	0	0.114	0.091	0.175	0.319	0.487
BDH2	SUCLG1	9606.ENSP00000296424	9606.ENSP00000377446	0	0.256	0	0	0.110	0.076	0.111	0.206	0.490
BDH2	HMGCL	9606.ENSP00000296424	9606.ENSP00000363614	0	0	0	0	0.085	0	0.918	0.539	0.962
BOLA2	FDX1	9606.ENSP00000331127	9606.ENSP00000260270	0	0	0	0	0.129	0	0	0.389	0.445
BOLA2	NUBP1	9606.ENSP00000331127	9606.ENSP00000283027	0	0	0	0	0.049	0	0	0.407	0.412
BOLA2	CIAO1	9606.ENSP00000331127	9606.ENSP00000418287	0	0	0	0	0	0	0	0.418	0.418
BOLA2	CISD1	9606.ENSP00000331127	9606.ENSP00000363041	0	0	0	0	0.145	0	0	0.374	0.442
BOLA2	GLRX	9606.ENSP00000331127	9606.ENSP00000369314	0.061	0	0	0	0.062	0.063	0	0.515	0.546
CBR1	FDX1	9606.ENSP00000290349	9606.ENSP00000260270	0	0	0	0	0.100	0.256	0.215	0.114	0.472
CBR1	PRDX1	9606.ENSP00000290349	9606.ENSP00000262746	0	0	0	0	0.123	0.062	0	0.352	0.420
CBR1	OXSM	9606.ENSP00000290349	9606.ENSP00000280701	0.057	0	0	0	0.207	0.168	0.154	0.127	0.456
CBR1	H6PD	9606.ENSP00000290349	9606.ENSP00000473348	0.042	0	0	0	0.076	0.053	0.187	0.287	0.426
CBR1	PCBD1	9606.ENSP00000290349	9606.ENSP00000299299	0	0	0	0	0.116	0	0.215	0.444	0.580
CBR1	CBR3	9606.ENSP00000290349	9606.ENSP00000290354	0	0	0.053	0.974	0.188	0.727	0.900	0.338	0.983
CBR3	FDX1	9606.ENSP00000290354	9606.ENSP00000260270	0	0	0	0	0.091	0.256	0.215	0.114	0.467
CBR3	OXSM	9606.ENSP00000290354	9606.ENSP00000280701	0.057	0	0	0	0.205	0.168	0.154	0.127	0.455
CBR3	PRDX3	9606.ENSP00000290354	9606.ENSP00000298510	0	0	0	0	0.072	0.062	0	0.412	0.444
CIAO1	FKBP14	9606.ENSP00000418287	9606.ENSP00000222803	0	0	0	0	0.067	0	0	0.410	0.426
CIAO1	NUBP1	9606.ENSP00000418287	9606.ENSP00000283027	0	0.121	0	0	0.108	0.100	0.400	0.939	0.969
CIAO1	CYP20A1	9606.ENSP00000418287	9606.ENSP00000348380	0	0	0	0	0.044	0	0	0.443	0.445
CIAO1	SLC25A5	9606.ENSP00000418287	9606.ENSP00000360671	0	0	0	0	0.056	0	0.900	0.936	0.993
CIAO1	SLC25A6	9606.ENSP00000418287	9606.ENSP00000370808	0	0	0	0	0.055	0	0	0.934	0.935
CISD1	GLUD1	9606.ENSP00000363041	9606.ENSP00000277865	0	0	0	0	0.058	0	0	0.535	0.543
CISD1	MTX1	9606.ENSP00000363041	9606.ENSP00000357360	0	0	0	0	0.083	0.226	0	0.314	0.471
CISD1	TSPO	9606.ENSP00000363041	9606.ENSP00000379563	0	0	0	0	0.049	0.451	0	0	0.455
CMPK1	TPI1	9606.ENSP00000360939	9606.ENSP00000229270	0.089	0	0	0	0.158	0	0	0.284	0.403
CMPK1	NT5C	9606.ENSP00000360939	9606.ENSP00000245552	0	0	0	0	0.058	0	0.136	0.430	0.496
CMPK1	PRDX1	9606.ENSP00000360939	9606.ENSP00000262746	0	0	0	0	0.082	0	0	0.432	0.457
CMPK1	DCK	9606.ENSP00000360939	9606.ENSP00000286648	0	0	0	0	0.097	0	0.139	0.698	0.745
CMPK1	TK2	9606.ENSP00000360939	9606.ENSP00000299697	0	0	0	0	0.055	0	0.139	0.643	0.684
CMPK1	TYMS	9606.ENSP00000360939	9606.ENSP00000315644	0.071	0	0	0	0.055	0	0.181	0.505	0.597
CMPK1	PPA2	9606.ENSP00000360939	9606.ENSP00000343885	0.061	0	0	0	0.319	0	0	0.303	0.516
CMPK1	PGM1	9606.ENSP00000360939	9606.ENSP00000360124	0	0	0	0	0.047	0.162	0	0.661	0.706
CMPK1	SUCLG1	9606.ENSP00000360939	9606.ENSP00000377446	0	0	0	0	0.276	0.162	0	0.166	0.450
CMPK1	TK1	9606.ENSP00000360939	9606.ENSP00000468425	0	0	0	0	0	0	0	0.458	0.458
CMPK1	PPA1	9606.ENSP00000360939	9606.ENSP00000362329	0.061	0	0	0	0.314	0	0	0.284	0.498
CMPK1	ENO1	9606.ENSP00000360939	9606.ENSP00000495530	0.053	0	0	0	0.112	0.189	0	0.689	0.759
CNDP2	GLUD1	9606.ENSP00000325548	9606.ENSP00000277865	0.045	0	0	0	0.073	0	0.800	0.072	0.813
CNDP2	CRMP1	9606.ENSP00000325548	9606.ENSP00000321606	0.057	0	0	0	0.140	0	0.265	0.136	0.416
CNDP2	DHCR24	9606.ENSP00000325548	9606.ENSP00000360316	0	0	0	0	0.073	0.095	0	0.388	0.441
CNDP2	NAGK	9606.ENSP00000325548	9606.ENSP00000477639	0	0	0	0	0.153	0	0	0.384	0.456
CNDP2	ESD	9606.ENSP00000325548	9606.ENSP00000367992	0	0	0	0	0.055	0	0	0.471	0.479
CNDP2	PGM1	9606.ENSP00000325548	9606.ENSP00000360124	0	0	0	0	0.044	0	0	0.511	0.513
CNDP2	OAT	9606.ENSP00000325548	9606.ENSP00000357838	0.106	0	0	0	0.083	0	0.510	0.251	0.658
COMT	SDHA	9606.ENSP00000354511	9606.ENSP00000264932	0.111	0	0	0	0.094	0	0	0.376	0.453
COMT	PARK7	9606.ENSP00000354511	9606.ENSP00000340278	0	0	0	0	0.120	0	0	0.349	0.402
COMT	SOD2	9606.ENSP00000354511	9606.ENSP00000446252	0.045	0	0	0	0.098	0	0	0.364	0.405
COMT	G6PD	9606.ENSP00000354511	9606.ENSP00000377192	0	0	0	0	0.079	0	0.408	0.160	0.502
COMT	GSTO1	9606.ENSP00000354511	9606.ENSP00000358727	0	0	0	0	0.096	0	0	0.490	0.519
COMT	H6PD	9606.ENSP00000354511	9606.ENSP00000473348	0.115	0	0	0	0.066	0	0.408	0.160	0.534
COMT	GPX7	9606.ENSP00000354511	9606.ENSP00000354677	0	0	0	0	0.074	0	0	0.531	0.548
COMT	TK1	9606.ENSP00000354511	9606.ENSP00000468425	0.057	0	0	0	0.149	0	0.585	0	0.638
COQ8A	COQ9	9606.ENSP00000355741	9606.ENSP00000262507	0.041	0	0	0	0.112	0.427	0	0.984	0.991
COQ8A	GPD2	9606.ENSP00000355741	9606.ENSP00000308610	0	0	0	0	0.090	0.129	0.440	0.092	0.543
COQ9	COX15	9606.ENSP00000262507	9606.ENSP00000016171	0	0	0	0	0.182	0.226	0	0.205	0.452
COQ9	UQCRC1	9606.ENSP00000262507	9606.ENSP00000203407	0	0	0	0	0.335	0.100	0	0.277	0.529
COQ9	IDH3G	9606.ENSP00000262507	9606.ENSP00000217901	0	0	0	0	0.333	0.090	0	0.206	0.476
COQ9	CYB5R1	9606.ENSP00000262507	9606.ENSP00000356218	0	0	0	0	0.149	0.226	0	0.175	0.409
COQ9	SUCLA2	9606.ENSP00000262507	9606.ENSP00000494360	0	0	0	0	0.198	0.166	0	0.204	0.421
COQ9	GGPS1	9606.ENSP00000262507	9606.ENSP00000282841	0	0	0	0	0.083	0	0	0.399	0.426
COQ9	HADHB	9606.ENSP00000262507	9606.ENSP00000325136	0	0	0	0	0.173	0.226	0	0.227	0.462
COQ9	NDUFA5	9606.ENSP00000262507	9606.ENSP00000417142	0	0	0	0	0.213	0.208	0	0.271	0.506
COQ9	GATB	9606.ENSP00000262507	9606.ENSP00000263985	0	0	0	0	0.179	0	0	0.427	0.509
COQ9	SQOR	9606.ENSP00000262507	9606.ENSP00000456019	0	0	0	0	0.042	0.206	0	0.518	0.601
COX15	NDUFA5	9606.ENSP00000016171	9606.ENSP00000417142	0	0	0	0	0.097	0.135	0	0.370	0.464
COX15	CS	9606.ENSP00000016171	9606.ENSP00000342056	0	0	0	0	0.108	0	0	0.424	0.465
COX15	FDX1	9606.ENSP00000016171	9606.ENSP00000260270	0	0	0	0	0.091	0	0	0.457	0.486
COX15	GATB	9606.ENSP00000016171	9606.ENSP00000263985	0	0	0	0	0.224	0	0	0.383	0.501
COX15	MT-ND4	9606.ENSP00000016171	9606.ENSP00000354961	0	0	0	0	0.100	0	0	0.523	0.552
COX15	PDHA1	9606.ENSP00000016171	9606.ENSP00000369134	0	0	0	0	0.109	0	0	0.566	0.596
COX15	PPOX	9606.ENSP00000016171	9606.ENSP00000356978	0	0	0	0	0.287	0	0	0.489	0.620
COX15	SDHA	9606.ENSP00000016171	9606.ENSP00000264932	0	0	0	0	0.117	0	0	0.672	0.698
COX15	COX7A2	9606.ENSP00000016171	9606.ENSP00000359098	0	0	0	0	0.060	0.078	0.540	0.462	0.757
COX15	COX5B	9606.ENSP00000016171	9606.ENSP00000258424	0	0	0	0	0.058	0.093	0.540	0.562	0.804
COX15	UQCRC1	9606.ENSP00000016171	9606.ENSP00000203407	0	0	0	0	0.081	0.246	0.598	0.501	0.842
COX15	COX4I1	9606.ENSP00000016171	9606.ENSP00000457513	0	0	0	0	0.067	0.394	0.540	0.477	0.846
COX15	NDUFA4	9606.ENSP00000016171	9606.ENSP00000339720	0	0	0	0	0.049	0.074	0.720	0.464	0.850
COX15	COX5A	9606.ENSP00000016171	9606.ENSP00000317780	0	0	0	0	0.067	0.095	0.720	0.782	0.941
COX4I1	UQCRC1	9606.ENSP00000457513	9606.ENSP00000203407	0	0	0	0	0.711	0.969	0.608	0.644	0.998
COX4I1	PPIF	9606.ENSP00000457513	9606.ENSP00000225174	0	0	0	0	0.135	0.173	0	0.475	0.591
COX4I1	EMC8	9606.ENSP00000457513	9606.ENSP00000253457	0	0	0	0	0.080	0	0	0.964	0.965
COX4I1	COX5B	9606.ENSP00000457513	9606.ENSP00000258424	0	0	0	0	0.923	0.986	0.866	0.934	0.999
COX4I1	SDHA	9606.ENSP00000457513	9606.ENSP00000264932	0	0	0	0	0.416	0.088	0	0.826	0.899
COX4I1	PRDX5	9606.ENSP00000457513	9606.ENSP00000265462	0	0	0	0	0.321	0	0	0.199	0.433
COX4I1	DLAT	9606.ENSP00000457513	9606.ENSP00000280346	0	0	0	0	0.161	0.206	0	0.279	0.478
COX4I1	NDUFC2	9606.ENSP00000457513	9606.ENSP00000281031	0	0	0	0	0.620	0.841	0	0.361	0.958
COX4I1	PRDX3	9606.ENSP00000457513	9606.ENSP00000298510	0	0	0	0	0.241	0	0	0.362	0.495
COX4I1	TK2	9606.ENSP00000457513	9606.ENSP00000299697	0	0	0	0	0.139	0.210	0.114	0.192	0.448
COX4I1	PDHB	9606.ENSP00000457513	9606.ENSP00000307241	0	0	0	0	0.180	0.162	0	0.200	0.402
COX4I1	COX5A	9606.ENSP00000457513	9606.ENSP00000317780	0	0	0	0	0.923	0.996	0.888	0.992	0.999
COX4I1	HADHB	9606.ENSP00000457513	9606.ENSP00000325136	0	0	0	0	0.178	0.142	0	0.250	0.425
COX4I1	MICOS10	9606.ENSP00000457513	9606.ENSP00000325562	0	0	0	0	0.405	0.161	0	0.162	0.545
COX4I1	DLST	9606.ENSP00000457513	9606.ENSP00000335304	0	0	0	0	0.609	0.340	0	0.166	0.767
COX4I1	NDUFA4	9606.ENSP00000457513	9606.ENSP00000339720	0	0	0	0	0.367	0.860	0.800	0.525	0.990
COX4I1	PARK7	9606.ENSP00000457513	9606.ENSP00000340278	0	0	0	0	0.330	0	0	0.341	0.540
COX4I1	CS	9606.ENSP00000457513	9606.ENSP00000342056	0	0	0	0	0.317	0.104	0	0.673	0.783
COX4I1	SAMM50	9606.ENSP00000457513	9606.ENSP00000345445	0	0	0	0	0.183	0.422	0	0.338	0.660
COX4I1	ETFB	9606.ENSP00000457513	9606.ENSP00000346173	0	0	0	0	0.281	0.329	0	0.234	0.598
COX4I1	GPX7	9606.ENSP00000457513	9606.ENSP00000354677	0	0	0	0	0.246	0	0	0.292	0.443
COX4I1	OPA1	9606.ENSP00000457513	9606.ENSP00000354681	0	0	0	0	0.055	0.330	0	0.418	0.599
COX4I1	MT-ND4	9606.ENSP00000457513	9606.ENSP00000354961	0	0	0	0	0.137	0.844	0	0.445	0.918
COX4I1	ECHS1	9606.ENSP00000457513	9606.ENSP00000357535	0	0	0	0	0.248	0.611	0	0.203	0.746
COX4I1	COX7A2	9606.ENSP00000457513	9606.ENSP00000359098	0	0	0	0	0.608	0.893	0.540	0.678	0.993
COX4I1	SLC25A5	9606.ENSP00000457513	9606.ENSP00000360671	0	0	0	0	0.329	0.100	0	0.376	0.590
COX4I1	PDHA1	9606.ENSP00000457513	9606.ENSP00000369134	0	0	0	0	0.208	0.178	0	0.374	0.557
COX4I1	HADHA	9606.ENSP00000457513	9606.ENSP00000370023	0	0	0	0	0.203	0.230	0	0.274	0.516
COX4I1	SLC25A6	9606.ENSP00000457513	9606.ENSP00000370808	0	0	0	0	0.363	0.100	0	0.390	0.620
COX4I1	SUCLG1	9606.ENSP00000457513	9606.ENSP00000377446	0	0	0	0	0.274	0.065	0	0.217	0.422
COX4I1	NDUFA5	9606.ENSP00000457513	9606.ENSP00000417142	0	0	0	0	0.406	0.900	0	0.405	0.962
COX4I1	LDHA	9606.ENSP00000457513	9606.ENSP00000445175	0	0	0	0	0.101	0.048	0	0.475	0.511
COX4I1	SOD2	9606.ENSP00000457513	9606.ENSP00000446252	0	0	0	0	0.117	0	0	0.593	0.625
COX4I1	NDUFC2-KCTD14	9606.ENSP00000457513	9606.ENSP00000478766	0	0	0	0	0.513	0.241	0	0.093	0.635
COX4I1	NDUFB1	9606.ENSP00000457513	9606.ENSP00000483888	0	0	0	0	0.300	0.852	0	0.301	0.921
COX5A	UQCRC1	9606.ENSP00000317780	9606.ENSP00000203407	0	0	0	0	0.848	0.966	0.657	0.716	0.999
COX5A	TPI1	9606.ENSP00000317780	9606.ENSP00000229270	0	0	0	0	0.196	0.080	0	0.267	0.410
COX5A	COX5B	9606.ENSP00000317780	9606.ENSP00000258424	0	0	0	0	0.978	0.995	0.959	0.987	0.999
COX5A	SDHA	9606.ENSP00000317780	9606.ENSP00000264932	0	0	0	0	0.423	0.097	0	0.673	0.815
COX5A	DLAT	9606.ENSP00000317780	9606.ENSP00000280346	0	0	0	0	0.254	0.096	0	0.321	0.502
COX5A	NDUFC2	9606.ENSP00000317780	9606.ENSP00000281031	0	0	0	0	0.730	0.845	0	0.482	0.976
COX5A	DCK	9606.ENSP00000317780	9606.ENSP00000286648	0	0	0	0	0.251	0.314	0	0.236	0.573
COX5A	PRDX3	9606.ENSP00000317780	9606.ENSP00000298510	0	0	0	0	0.237	0	0	0.256	0.409
COX5A	TK2	9606.ENSP00000317780	9606.ENSP00000299697	0	0	0	0	0.245	0.314	0	0.136	0.513
COX5A	MTCH2	9606.ENSP00000317780	9606.ENSP00000303222	0	0	0	0	0.137	0.161	0	0.292	0.442
COX5A	PDHB	9606.ENSP00000317780	9606.ENSP00000307241	0	0	0	0	0.496	0.310	0	0.202	0.698
COX5A	LDHA	9606.ENSP00000317780	9606.ENSP00000445175	0	0	0	0	0.209	0.070	0	0.278	0.423
COX5A	HADHB	9606.ENSP00000317780	9606.ENSP00000325136	0	0	0	0	0.146	0.140	0	0.324	0.460
COX5A	DLST	9606.ENSP00000317780	9606.ENSP00000335304	0	0	0	0	0.369	0.091	0	0.205	0.504
COX5A	PDHA1	9606.ENSP00000317780	9606.ENSP00000369134	0	0	0	0	0.216	0.162	0	0.322	0.516
COX5A	SLC25A6	9606.ENSP00000317780	9606.ENSP00000370808	0	0	0	0	0.315	0.111	0	0.273	0.519
COX5A	OGDH	9606.ENSP00000317780	9606.ENSP00000388183	0	0	0	0	0.132	0.215	0	0.353	0.520
COX5A	SOD2	9606.ENSP00000317780	9606.ENSP00000446252	0	0	0	0	0.323	0.095	0	0.338	0.559
COX5A	ETFB	9606.ENSP00000317780	9606.ENSP00000346173	0	0	0	0	0.247	0	0	0.506	0.612
COX5A	SLC25A5	9606.ENSP00000317780	9606.ENSP00000360671	0	0	0	0	0.458	0.111	0	0.364	0.666
COX5A	SUCLG1	9606.ENSP00000317780	9606.ENSP00000377446	0	0	0	0	0.430	0.085	0	0.513	0.724
COX5A	CS	9606.ENSP00000317780	9606.ENSP00000342056	0	0	0	0	0.564	0.165	0	0.419	0.770
COX5A	NDUFC2-KCTD14	9606.ENSP00000317780	9606.ENSP00000478766	0	0	0	0	0.688	0.259	0	0.102	0.774
COX5A	MT-ND4	9606.ENSP00000317780	9606.ENSP00000354961	0	0	0	0	0.119	0.830	0	0.332	0.891
COX5A	NDUFB1	9606.ENSP00000317780	9606.ENSP00000483888	0	0	0	0	0.286	0.830	0	0.362	0.916
COX5A	NDUFA5	9606.ENSP00000317780	9606.ENSP00000417142	0	0	0	0	0.841	0.830	0	0.519	0.985
COX5A	COX7A2	9606.ENSP00000317780	9606.ENSP00000359098	0	0	0	0	0.765	0.802	0.540	0.641	0.991
COX5A	NDUFA4	9606.ENSP00000317780	9606.ENSP00000339720	0	0	0	0	0.497	0.839	0.900	0.744	0.997
COX5B	UQCRC1	9606.ENSP00000258424	9606.ENSP00000203407	0	0	0	0	0.748	0.972	0.635	0.826	0.999
COX5B	IDH3G	9606.ENSP00000258424	9606.ENSP00000217901	0	0	0	0	0.312	0.074	0	0.273	0.497
COX5B	PHPT1	9606.ENSP00000258424	9606.ENSP00000247665	0	0	0	0	0.387	0	0	0.125	0.441
COX5B	SOD2	9606.ENSP00000258424	9606.ENSP00000446252	0	0	0	0	0.124	0	0	0.345	0.402
COX5B	TK2	9606.ENSP00000258424	9606.ENSP00000299697	0	0	0	0	0.110	0.294	0	0.128	0.404
COX5B	DCK	9606.ENSP00000258424	9606.ENSP00000286648	0	0	0	0	0.112	0.294	0	0.128	0.406
COX5B	PDHA1	9606.ENSP00000258424	9606.ENSP00000369134	0	0	0	0	0.170	0.133	0	0.269	0.428
COX5B	PRDX1	9606.ENSP00000258424	9606.ENSP00000262746	0	0	0	0	0.207	0	0	0.322	0.439
COX5B	DLST	9606.ENSP00000258424	9606.ENSP00000335304	0	0	0	0	0.340	0	0	0.221	0.464
COX5B	OGDH	9606.ENSP00000258424	9606.ENSP00000388183	0	0	0	0	0.159	0	0	0.403	0.477
COX5B	SLC25A6	9606.ENSP00000258424	9606.ENSP00000370808	0	0	0	0	0.257	0.189	0	0.267	0.520
COX5B	ETFB	9606.ENSP00000258424	9606.ENSP00000346173	0	0	0	0	0.361	0	0	0.284	0.523
COX5B	DLAT	9606.ENSP00000258424	9606.ENSP00000280346	0	0	0	0	0.145	0.208	0	0.360	0.529
COX5B	CS	9606.ENSP00000258424	9606.ENSP00000342056	0	0	0	0	0.151	0.184	0	0.407	0.554
COX5B	MGST3	9606.ENSP00000258424	9606.ENSP00000356864	0	0	0	0	0.443	0.073	0	0.238	0.572
COX5B	SUCLG1	9606.ENSP00000258424	9606.ENSP00000377446	0	0	0	0	0.381	0.085	0	0.307	0.573
COX5B	MICOS10	9606.ENSP00000258424	9606.ENSP00000325562	0	0	0	0	0.248	0.093	0	0.439	0.585
COX5B	NDUFC2-KCTD14	9606.ENSP00000258424	9606.ENSP00000478766	0	0	0	0	0.382	0.295	0	0.165	0.604
COX5B	SLC25A5	9606.ENSP00000258424	9606.ENSP00000360671	0	0	0	0	0.317	0.189	0	0.360	0.615
COX5B	DNAJC19	9606.ENSP00000258424	9606.ENSP00000372005	0	0	0	0	0.106	0.627	0	0.172	0.700
COX5B	MT-ND4	9606.ENSP00000258424	9606.ENSP00000354961	0	0	0	0	0.115	0.844	0	0.366	0.904
COX5B	SDHA	9606.ENSP00000258424	9606.ENSP00000264932	0	0	0	0	0.837	0	0	0.563	0.925
COX5B	NDUFB1	9606.ENSP00000258424	9606.ENSP00000483888	0	0	0	0	0.390	0.844	0	0.528	0.951
COX5B	NDUFC2	9606.ENSP00000258424	9606.ENSP00000281031	0	0	0	0	0.657	0.852	0	0.505	0.972
COX5B	NDUFA5	9606.ENSP00000258424	9606.ENSP00000417142	0	0	0	0	0.817	0.864	0	0.516	0.986
COX5B	NDUFA4	9606.ENSP00000258424	9606.ENSP00000339720	0	0	0	0	0.583	0.838	0.800	0.686	0.995
COX5B	COX7A2	9606.ENSP00000258424	9606.ENSP00000359098	0	0	0	0	0.813	0.900	0.540	0.778	0.997
COX7A2	UQCRC1	9606.ENSP00000359098	9606.ENSP00000203407	0	0	0	0	0.166	0.070	0.594	0.534	0.833
COX7A2	MRPS36	9606.ENSP00000359098	9606.ENSP00000256441	0	0	0	0	0.142	0	0	0.358	0.425
COX7A2	SDHA	9606.ENSP00000359098	9606.ENSP00000264932	0	0	0	0	0.105	0	0	0.398	0.438
COX7A2	NDUFC2	9606.ENSP00000359098	9606.ENSP00000281031	0	0	0	0	0.639	0.089	0	0.526	0.830
COX7A2	MICOS10	9606.ENSP00000359098	9606.ENSP00000325562	0	0	0	0	0.148	0	0	0.476	0.535
COX7A2	NDUFA4	9606.ENSP00000359098	9606.ENSP00000339720	0	0	0	0	0.865	0.839	0.540	0.754	0.997
